date,temperature,precip
2020-09-01 00:00:00,-0.018670421946316403,-0.15522098533621534
2020-09-01 03:00:00,-0.28141849224566673,-0.15522098533621534
2020-09-01 06:00:00,-0.23762714719577363,-0.15522098533621534
2020-09-01 09:00:00,0.7841709039683601,-0.15522098533621534
2020-09-01 12:00:00,1.1782930094173814,-0.15522098533621534
2020-09-01 15:00:00,1.1345016643674883,-0.15522098533621534
2020-09-01 18:00:00,0.915544939118031,-0.15522098533621534
2020-09-01 21:00:00,0.5068257186523842,-0.15522098533621534
2020-09-02 00:00:00,0.27327187838629324,-0.15522098533621534
2020-09-02 03:00:00,-0.062461766996209506,-0.15522098533621534
2020-09-02 06:00:00,-0.20843291716251433,-0.15522098533621534
2020-09-02 09:00:00,0.7549766739351008,-0.15522098533621534
2020-09-02 12:00:00,1.2366814694839083,-0.15522098533621534
2020-09-02 15:00:00,1.4118468496834724,-0.15522098533621534
2020-09-02 18:00:00,1.0031276292178173,-0.15522098533621534
2020-09-02 21:00:00,0.6819910988519483,-0.15522098533621534
2020-09-03 00:00:00,0.6090055237687959,-0.15522098533621534
2020-09-03 03:00:00,0.47763148861911664,-0.15522098533621534
2020-09-03 06:00:00,0.49222860363575044,-0.15522098533621534
2020-09-03 09:00:00,1.3972497346668387,-0.15522098533621534
2020-09-03 12:00:00,1.9081487602489056,-0.15522098533621534
2020-09-03 15:00:00,2.1125083704817373,-0.15522098533621534
2020-09-03 18:00:00,1.9081487602489056,-0.15522098533621534
2020-09-03 21:00:00,1.6162064599162957,-0.15522098533621534
2020-09-04 00:00:00,1.0761132043009698,-0.15522098533621534
2020-09-04 03:00:00,0.6965882138685738,-0.15522098533621534
2020-09-04 06:00:00,0.6236026387854214,-0.15522098533621534
2020-09-04 09:00:00,1.4994295397832504,-0.15522098533621534
2020-09-04 12:00:00,2.1417026005149964,-0.15522098533621534
2020-09-04 15:00:00,2.4628391308808655,-0.15522098533621534
2020-09-04 18:00:00,2.0541199104152104,-0.15522098533621534
2020-09-04 21:00:00,1.1199045493508628,-0.15522098533621534
2020-09-05 00:00:00,0.7257824439018414,-0.15522098533621534
2020-09-05 03:00:00,0.6381997538020553,-0.15522098533621534
2020-09-05 06:00:00,0.4484372585858573,-0.3527045200592881
2020-09-05 09:00:00,0.652796868818689,-0.15522098533621534
2020-09-05 12:00:00,0.9447391691512986,-0.15522098533621534
2020-09-05 15:00:00,1.2950699295504269,-0.15522098533621534
2020-09-05 18:00:00,0.8425593640348786,-0.15522098533621534
2020-09-05 21:00:00,0.43384014356923184,-0.15522098533621534
2020-09-06 00:00:00,-0.033267536962950206,-0.15522098533621534
2020-09-06 03:00:00,-0.12085022706272812,-0.15522098533621534
2020-09-06 06:00:00,-0.32520983729555986,-0.15522098533621534
2020-09-06 09:00:00,0.6819910988519483,-0.15522098533621534
2020-09-06 12:00:00,0.5652141787189029,-0.15522098533621534
2020-09-06 15:00:00,1.0031276292178173,-0.15522098533621534
2020-09-06 18:00:00,0.652796868818689,-0.15522098533621534
2020-09-06 21:00:00,0.3900487985193387,-0.15522098533621534
2020-09-07 00:00:00,-0.033267536962950206,-0.15522098533621534
2020-09-07 03:00:00,-0.2522242622124074,-0.15522098533621534
2020-09-07 06:00:00,-0.26682137722903293,-0.15522098533621534
2020-09-07 09:00:00,0.8425593640348786,-0.15522098533621534
2020-09-07 12:00:00,1.2950699295504269,-0.15522098533621534
2020-09-07 15:00:00,1.5432208848331435,-0.15522098533621534
2020-09-07 18:00:00,1.0615160892843358,-0.15522098533621534
2020-09-07 21:00:00,0.7549766739351008,-0.15522098533621534
2020-09-08 00:00:00,0.34625745346944564,-0.15522098533621534
2020-09-08 03:00:00,0.20028630330314082,-0.15522098533621534
2020-09-08 06:00:00,0.3170632234361863,-0.15522098533621534
2020-09-08 09:00:00,0.9593362841679242,-0.15522098533621534
2020-09-08 12:00:00,1.5578179998497772,-0.15522098533621534
2020-09-08 15:00:00,1.9519401052987986,-0.15522098533621534
2020-09-08 18:00:00,1.7183862650327075,-0.15522098533621534
2020-09-08 21:00:00,1.2512785845005339,-0.15522098533621534
2020-09-09 00:00:00,0.6965882138685738,-0.15522098533621534
2020-09-09 03:00:00,0.9009478241014056,-0.15522098533621534
2020-09-09 06:00:00,0.9593362841679242,-0.15522098533621534
2020-09-09 09:00:00,1.484832424766625,-0.15522098533621534
2020-09-09 12:00:00,2.1417026005149964,-0.15522098533621534
2020-09-09 15:00:00,2.1854939455648896,-0.15522098533621534
2020-09-09 18:00:00,1.659997804966189,-0.15522098533621534
2020-09-09 21:00:00,1.2950699295504269,-0.15522098533621534
2020-09-10 00:00:00,1.017724744234451,-0.15522098533621534
2020-09-10 03:00:00,0.6090055237687959,-0.15522098533621534
2020-09-10 06:00:00,0.6819910988519483,-0.15522098533621534
2020-09-10 09:00:00,1.149098779384122,-0.15522098533621534
2020-09-10 12:00:00,1.79137184011586,-0.15522098533621534
2020-09-10 15:00:00,1.9227458752655393,-0.15522098533621534
2020-09-10 18:00:00,1.528623769816518,-0.15522098533621534
2020-09-10 21:00:00,1.1345016643674883,-0.15522098533621534
2020-09-11 00:00:00,0.7987680189849938,-0.15522098533621534
2020-09-11 03:00:00,0.6090055237687959,-0.15522098533621534
2020-09-11 06:00:00,0.43384014356923184,-0.15522098533621534
2020-09-11 09:00:00,1.3388612746003201,-0.15522098533621534
2020-09-11 12:00:00,1.9811343353320578,-0.15522098533621534
2020-09-11 15:00:00,2.0395227953985846,-0.15522098533621534
2020-09-11 18:00:00,1.528623769816518,-0.15522098533621534
2020-09-11 21:00:00,0.9593362841679242,-0.15522098533621534
2020-09-12 00:00:00,0.49222860363575044,-0.15522098533621534
2020-09-12 03:00:00,0.20028630330314082,-0.15522098533621534
2020-09-12 06:00:00,0.15649495825324772,-0.15522098533621534
2020-09-12 09:00:00,0.8133651340016194,-0.15522098533621534
2020-09-12 12:00:00,1.2512785845005339,-0.15522098533621534
2020-09-12 15:00:00,1.5140266547998842,-0.15522098533621534
2020-09-12 18:00:00,1.105307434334229,-0.15522098533621534
2020-09-12 21:00:00,0.550617063702269,-0.15522098533621534
2020-09-13 00:00:00,0.36085456848607944,-0.15522098533621534
2020-09-13 03:00:00,0.0251209231035767,-0.15522098533621534
2020-09-13 06:00:00,-0.17923868712925503,-0.15522098533621534
2020-09-13 09:00:00,1.0761132043009698,-0.15522098533621534
2020-09-13 12:00:00,1.8643574151990123,-0.15522098533621534
2020-09-13 15:00:00,2.2730766356646677,-0.15522098533621534
2020-09-13 18:00:00,1.7621776100826008,-0.15522098533621534
2020-09-13 21:00:00,0.9593362841679242,-0.15522098533621534
